Unnamed: 0,job_title,job_type,experience_level,location,salary_currency,salary
1975,Machine learning,Full Time,Senior,Palo Alto,USD,0.1919191919191919
1981,Machine learning,Full Time,Senior,Bengaluru,USD,0.1919191919191919
1985,Machine learning,Full Time,Senior,Dublin,USD,0.07575757575757577
1986,Machine learning,Full Time,Senior,Berlin,USD,0.1919191919191919
1987,Machine learning,Full Time,Senior,Atlanta,USD,0.23232323232323235
1988,Machine learning,Full Time,Mid,Mandaluyong,USD,0.06565656565656566
1990,Machine learning,Full Time,Senior,Atlanta,USD,0.23232323232323235
1991,Machine learning,Full Time,Senior,Remote,USD,0.07575757575757577
1993,Machine learning,Full Time,Mid,Brampton,USD,0.06565656565656566
1996,Machine learning,Full Time,Senior,London,USD,0.07575757575757577
1998,Machine learning,Full Time,Senior,San Francisco,USD,0.5656565656565657
1999,Machine learning,Full Time,Executive,Singapore,USD,0.06565656565656566
2001,Machine learning,Full Time,Senior,Toronto,USD,1.0
2003,Machine learning,Full Time,Senior,Bengaluru,USD,0.07575757575757577
2004,Machine learning,Full Time,Executive,San Francisco,USD,0.7323232323232324
2006,Machine learning,Full Time,Mid,Greenville,USD,0.040404040404040414
2007,Machine learning,Full Time,Senior,San Jose,USD,0.1313131313131313
2010,Machine learning,Full Time,Senior,Bengaluru,USD,0.07575757575757577
2011,Machine learning,Full Time,Senior,San Francisco,USD,0.07575757575757577
2016,Machine learning,Full Time,Senior,Seoul,USD,0.1919191919191919
2017,Machine learning,Full Time,Entry,Seoul,USD,0.0
2028,Machine learning,Full Time,Senior,San Jose,USD,0.07575757575757577
2031,Machine learning,Full Time,Senior,Brooklyn,USD,0.7777777777777778
2032,Machine learning,Full Time,Senior,Bengaluru,USD,0.07575757575757577
2033,Machine learning,Full Time,Senior,San Jose,USD,0.07575757575757577
2034,Machine learning,Full Time,Mid,Berkeley,USD,0.06565656565656566
2045,Machine learning,Full Time,Senior,Seoul,USD,0.07575757575757577
2047,Machine learning,Full Time,Senior,San Francisco,USD,0.5656565656565657
2049,Machine learning,Full Time,Senior,Santa Clara,USD,0.07575757575757577
2050,Machine learning,Full Time,Senior,Munich,USD,0.07575757575757577
2051,Machine learning,Full Time,Entry,Antwerp,USD,0.0
2053,Machine learning,Full Time,Mid,United States,USD,0.06565656565656566
2054,Machine learning,Full Time,Senior,San Francisco,USD,0.7171717171717172
2055,Machine learning,Full Time,Senior,Sunnyvale,USD,0.1313131313131313
2056,Machine learning,Full Time,Senior,Lexington,USD,0.1919191919191919
2057,Machine learning,Full Time,Senior,Sunnyvale,USD,0.1313131313131313
2060,Machine learning,Full Time,Senior,London,USD,0.07575757575757577
2062,Machine learning,Full Time,Senior,New York City,USD,0.07575757575757577
2063,Machine learning,Full Time,Senior,Bangkok,USD,0.0808080808080808
2064,Machine learning,Full Time,Senior,Portugal,USD,0.07575757575757577
2065,Machine learning,Internship,Entry,Santa Clara,USD,0.030303030303030304
2066,Machine learning,Full Time,Mid,London,GBP,0.17676767676767677
2069,Machine learning,Full Time,Senior,Boston,USD,0.4292929292929293
2072,Machine learning,Full Time,Senior,Pune,USD,0.07575757575757577
2074,Machine learning,Full Time,Senior,San Francisco,USD,0.5656565656565657
2075,Machine learning,Full Time,Senior,Delhi,USD,0.23232323232323235
2079,Machine learning,Full Time,Mid,Warsaw,USD,0.06565656565656566
2081,Machine learning,Full Time,Senior,Bangkok,USD,0.0808080808080808
2083,Machine learning,Full Time,Mid,Kraków,USD,0.06565656565656566
2090,Machine learning,Full Time,Senior,Bengaluru,USD,0.1919191919191919
2094,Machine learning,Full Time,Senior,Wrocław,USD,0.07575757575757577
2098,Machine learning,Full Time,Senior,Wrocław,USD,0.07575757575757577
2099,Machine learning,Full Time,Senior,New York City,USD,0.4494949494949495
2100,Machine learning,Full Time,Senior,San Francisco,USD,0.5909090909090909
2101,Machine learning,Full Time,Senior,Basel,USD,0.07575757575757577
2105,Machine learning,Full Time,Senior,Palo Alto,USD,0.07575757575757577
2106,Machine learning,Full Time,Senior,Abu Dhabi,USD,0.1919191919191919
2107,Machine learning,Full Time,Senior,India,USD,0.1919191919191919
2109,Machine learning,Internship,Senior,United States,USD,0.07575757575757577
2111,Machine learning,Full Time,Senior,České Budějovice,USD,0.1919191919191919
2114,Machine learning,Full Time,Senior,San Francisco,USD,0.1919191919191919
2118,Machine learning,Full Time,Mid,Toulouse,USD,0.0
2119,Machine learning,Full Time,Senior,Ballerup,USD,0.23232323232323235
2122,Machine learning,Full Time,Senior,Vero Beach,USD,0.07575757575757577
2124,Machine learning,Full Time,Mid,Ho Chi Minh City,USD,0.040404040404040414
2130,Machine learning,Full Time,Entry,Paris,USD,0.0
2134,Machine learning,Internship,Entry,Palo Alto,USD,0.0
2139,Machine learning,Full Time,Senior,Poland,USD,0.07575757575757577
2144,Machine learning,Full Time,Senior,UK/EU or compatible timezone (Remote),USD,0.07575757575757577
2147,Machine learning,Full Time,Senior,San Francisco,USD,0.07575757575757577
2149,Machine learning,Full Time,Mid,Brampton,USD,0.06565656565656566
2161,Machine learning,Full Time,Senior,Remote,USD,0.1919191919191919
2170,Machine learning,Full Time,Entry,Stuttgart,USD,0.0
2172,Machine learning,Full Time,Senior,Toronto,USD,0.07575757575757577
2178,Machine learning,Full Time,Senior,United States,USD,0.07575757575757577
2180,Machine learning,Full Time,Senior,Remote,USD,0.07575757575757577
2181,Machine learning,Full Time,Mid,Ann Arbor,USD,0.3030303030303031
2188,ML Ops,Full Time,Mid,US east coast,USD,0.4747474747474748
2189,ML Ops,Full Time,Entry,North Sydney,USD,0.02525252525252525
2190,ML Ops,Full Time,Senior,Berlin,USD,0.16161616161616163
2191,ML Ops,Full Time,Mid,Malvern,USD,0.1313131313131313
2201,ML Ops,Full Time,Mid,London,USD,0.06565656565656566
2202,ML Ops,Full Time,Mid,Santiago de Querétaro,USD,0.07575757575757577
2205,ML Ops,Full Time,Mid,La Libertad,USD,0.07575757575757577
2206,ML Ops,Full Time,Mid,Santiago,USD,0.07575757575757577
2208,ML Ops,Full Time,Senior,San Francisco,USD,0.1919191919191919
2225,ML Ops,Full Time,Entry,San Diego,USD,0.1414141414141414
2232,ML Ops,Full Time,Senior,Toronto,USD,0.07575757575757577
2237,ML Ops,Full Time,Senior,New York City; San Francisco,USD,0.5606060606060607
2239,ML Ops,Full Time,Senior,New York City / Remote,USD,0.12626262626262627
2240,ML Ops,Full Time,Senior,Remote,USD,0.3535353535353536
2243,ML Ops,Full Time,Senior,Toronto,USD,1.0
2249,ML Ops,Full Time,Senior,Boston,USD,0.4292929292929293
2250,ML Ops,Full Time,Senior,Delhi,USD,0.23232323232323235
2255,ML Ops,Full Time,Senior,San Francisco,USD,0.1919191919191919
2259,ML Ops,Internship,Senior,New York City,USD,0.5303030303030304
